;variable2;variable3;variable8;variable11;variable14;variable15;variable1_0;variable1_1;variable4_0;variable4_1;variable4_2;variable6_0;variable6_1;variable6_2;variable6_3;variable6_4;variable6_5;variable6_6;variable6_7;variable6_8;variable6_9;variable6_10;variable6_11;variable6_12;variable6_13;variable7_0;variable7_1;variable7_2;variable7_3;variable7_4;variable7_5;variable7_6;variable7_7;variable7_8;variable9_0;variable9_1;variable10_0;variable10_1;variable12_0;variable12_1;variable13_0;variable13_1;variable13_2;classLabel
3939;47.7556265419978;0.00014043089480873696;7.241898808747875;0.4689431693979125;200.0;101.17235792349479;0.23447158469895624;0.7655284153010438;0.0;0.23447158469895624;0.7655284153010438;0.0;0.0;0.7655284153010438;0.0;0.0;0.0;0.23447158469895624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23447158469895624;0.7655284153010438;0.0;0.0;0.0;0.0;0.0;0.23447158469895624;0.7655284153010438;0.7655284153010438;0.23447158469895624;0.0;1.0;1.0;0.0;0.0;0
3940;21.68192313577052;0.0007967379708387244;0.09824519598565765;0.0;209.31923135770523;1000.0;1.0;0.0;0.0;1.0;0.0;0.0;0.4659615678852611;0.0;0.0;0.0;0.0;0.0;0.5340384321147389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3941;38.52785271407488;0.00121975328852226;2.299550174021864;0.4097315892593605;712.7785271407488;36.87584303334244;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4097315892593605;0.0;0.5902684107406395;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5902684107406395;0.4097315892593605;0.4097315892593605;0.5902684107406395;1.0;0.0;0.0;0
3942;32.552819933912865;0.0003422988502103849;0.4871647503506415;0.0;231.4352490154282;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05134099859743402;0.0;0.948659001402566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
3943;30.511553850095435;0.00013247317818087102;0.25;0.0;223.70107287276517;0.0;0.0;1.0;0.0;0.09964237574494672;0.9003576242550533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09964237574494672;0.0;0.9003576242550533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.9003576242550533;0.09964237574494672;1.0;0.0;0.0;0
3944;51.46335802477723;0.0005441349829675966;0.0;0.0;0.0;0.0;0.7933795394085451;0.2066204605914549;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7933795394085451;0.2066204605914549;1.0;0.0;0.7933795394085451;0.2066204605914549;1.0;0.0;0.0;0
3945;46.23063424631597;0.000111445468801008;7.070799489052434;0.0;205.2109062397984;110.42181247959681;0.0;1.0;0.0;0.26054531198992004;0.73945468801008;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.73945468801008;0.0;0.0;0.0;0.26054531198992004;0.0;0.26054531198992004;0.73945468801008;1.0;0.0;0.26054531198992004;0.73945468801008;1.0;0.0;0.0;0
3946;46.88044910945421;4.569273158564007e-05;0.6846707348541362;0.0;305.8161945848941;2118.377903223631;0.5795609798055149;0.4204390201944851;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5795609798055149;0.0;0.4204390201944851;0.0;0.0;0.0;0.0;0.5795609798055149;0.0;0.0;0.0;0.0;0.0;0.0;0.4204390201944851;0.0;0.4204390201944851;0.5795609798055149;1.0;0.0;0.4204390201944851;0.5795609798055149;1.0;0.0;0.0;0
3947;27.564396761406787;0.00020884418525656955;0.22577907371715225;0.0;180.0;50.96883705131391;1.0;0.0;0.0;0.903116294868609;0.096883705131391;0.903116294868609;0.0;0.0;0.0;0.0;0.0;0.096883705131391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.096883705131391;0.0;0.0;0.0;0.0;0.903116294868609;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
3948;33.713341202579784;0.00023833409574331696;0.43014428588812537;0.0;346.88230857421;0.13971142822374927;0.13971142822374927;0.8602885717762507;0.0;1.0;0.0;0.0;0.0;0.0;0.8602885717762507;0.0;0.0;0.13971142822374927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8602885717762507;0.0;0.13971142822374927;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3949;26.408615739884016;0.0002656767451780427;2.9414228537227105;1.0231036012948558;77.44224099676286;0.0;0.4884481993525721;0.5115518006474279;0.0;0.4884481993525721;0.5115518006474279;0.0;0.0;0.0;0.0;0.0;0.0;0.4884481993525721;0.5115518006474279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4884481993525721;0.5115518006474279;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4884481993525721;0.5115518006474279;0.4884481993525721;0.5115518006474279;1.0;0.0;0.0;0
3950;21.7423174873702;0.0007577882435872046;0.16458787859798446;0.0;0.0;0.0;0.6034027021735314;0.3965972978264686;0.0;0.3965972978264686;0.6034027021735314;0.0;0.0;0.0;0.0;0.0;0.0;0.6034027021735314;0.3965972978264686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6034027021735314;0.0;0.0;0.0;0.0;0.3965972978264686;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3951;35.9548673435571;0.0002247165664669207;0.2911942774448678;0.0;222.8125482075742;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8352228902205286;0.0;0.16477710977947135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
3952;18.02410165682023;0.0008094803892241218;0.33153812130758586;0.5558983431797712;120.0;0.5558983431797712;0.0;1.0;0.0;1.0;0.0;0.5558983431797712;0.0;0.0;0.0;0.44410165682022884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5558983431797712;0.0;0.0;0.0;0.44410165682022884;0.0;1.0;0.0;0.44410165682022884;0.5558983431797712;1.0;0.0;1.0;0.0;0.0;0
3953;23.171843755847714;0.00012790521522490942;2.755788788927277;1.395368968858178;200.0;412.74356196539645;1.0;0.0;0.0;0.697684484429089;0.30231551557091096;0.0;0.0;0.697684484429089;0.0;0.0;0.0;0.0;0.30231551557091096;0.0;0.0;0.0;0.0;0.0;0.0;0.30231551557091096;0.0;0.0;0.0;0.0;0.0;0.0;0.697684484429089;0.0;1.0;0.0;0.30231551557091096;0.697684484429089;0.30231551557091096;0.697684484429089;1.0;0.0;0.0;0
3954;38.74635105633189;0.0004099789566117503;0.23063892905359284;0.0;0.0;98.19320905597462;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3115255849146482;0.6884744150853518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3115255849146482;0.0;0.0;0.0;0.6884744150853518;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3955;23.894273869763182;8.830361831253179e-05;1.0941954448881073;0.0;373.54574217415444;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5378548188204629;0.46214518117953707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.46214518117953707;0.5378548188204629;1.0;0.0;0.5378548188204629;0.46214518117953707;0.46214518117953707;0.0;0.5378548188204629;0
3956;21.723105065640745;0.0009909408212754104;2.3766936090676483;1.3705705149869611;167.41141029973923;176.46186216757172;0.0;1.0;0.0;0.6852852574934806;0.31471474250651943;0.0;0.0;0.6852852574934806;0.0;0.0;0.0;0.0;0.0;0.31471474250651943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.31471474250651943;0.6852852574934806;0.31471474250651943;0.6852852574934806;1.0;0.0;0.0;0
3957;16.85795248443146;3.8130411609592495e-05;0.2710153124006708;0.0;200.0;0.0;0.0;1.0;0.0;0.09260823219184988;0.9073917678081501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9073917678081501;0.09260823219184988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9073917678081501;0.09260823219184988;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0
3958;27.30645049725925;0.0011383572711145748;0.801436266874489;0.0;75.76855104057;4558.850986500409;0.4657091554170073;0.5342908445829927;0.0;0.4657091554170073;0.5342908445829927;0.0;0.0;0.0;0.0;0.0;0.0;0.4657091554170073;0.0;0.0;0.0;0.5342908445829927;0.0;0.0;0.0;0.0;0.0;0.4657091554170073;0.0;0.0;0.0;0.0;0.5342908445829927;0.0;1.0;0.0;1.0;0.0;0.4657091554170073;0.5342908445829927;1.0;0.0;0.0;0
3959;34.93511568977955;0.00014852962663494722;0.02158659805309451;0.0;128.92067009734527;1.0;0.0;1.0;0.0;0.4603350486726373;0.5396649513273627;0.0;0.0;0.0;0.0;0.0;0.0;0.4603350486726373;0.0;0.0;0.0;0.0;0.0;0.0;0.5396649513273627;0.0;0.0;0.4603350486726373;0.5396649513273627;0.0;0.0;0.0;0.0;0.0;0.5396649513273627;0.4603350486726373;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3960;18.79099207142733;0.0008203285680590453;0.39549603571366454;0.0;140.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4471648247970623;0.5528351752029377;0.0;0.0;0.0;0.0;0.0;0.0;0.4471648247970623;0.0;0.0;0.0;0.5528351752029377;0.0;0.5528351752029377;0.4471648247970623;1.0;0.0;0.5528351752029377;0.4471648247970623;1.0;0.0;0.0;0
3961;54.339559737082894;0.0008860734170693708;3.3809686518372457;0.0;114.61134088413347;1.6320880525834214;0.0;1.0;0.0;0.3264176105166843;0.6735823894833157;0.0;0.0;0.6735823894833157;0.0;0.0;0.3264176105166843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6735823894833157;0.0;0.0;0.0;0.3264176105166843;0.0;0.3264176105166843;0.6735823894833157;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3962;21.167142988743414;0.00048542866683897503;2.0246001719580606;2.6685713408377243;153.25714636649104;197.7371396109958;0.0;1.0;0.0;0.33142865916227593;0.6685713408377241;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6685713408377241;0.0;0.0;0.0;0.33142865916227593;0.0;0.33142865916227593;0.6685713408377241;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0
3963;21.601348741084717;7.102697482169431e-05;0.29;0.8405394964338861;397.67552950074406;295.9163007888552;0.0;1.0;0.0;1.0;0.0;0.8405394964338861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15946050356611385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.15946050356611385;0.8405394964338861;1.0;0.0;1.0;0.0;0.0;0
3964;33.440662560529596;0.0002155993531275168;5.213468349871076;0.0;291.6097951635426;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9024487908856501;0.0;0.0;0.0;0.0;0.0;0.09755120911434989;0.0;0.0;0.0;0.0;0.0;0.0;0.9024487908856501;0.0;0.0;0.0;0.09755120911434989;0.0;0.9024487908856501;0.09755120911434989;1.0;0.0;0.09755120911434989;0.9024487908856501;0.9024487908856501;0.0;0.09755120911434989;0
3965;30.954673898012906;0.00024568675452094166;0.09427962828247613;0.0;124.52610378992154;0.565762973740191;0.0;1.0;0.0;0.434237026259809;0.565762973740191;0.0;0.0;0.0;0.0;0.434237026259809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.565762973740191;0.0;0.0;0.0;0.565762973740191;0.0;0.0;0.0;0.434237026259809;0.0;1.0;0.0;1.0;0.0;0.565762973740191;0.434237026259809;1.0;0.0;0.0;0
3966;32.51335969389025;0.0009020021547543794;0.9859376417289993;0.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.48593764172899934;0.5140623582710007;1.0;0.0;1.0;0.0;0.5140623582710007;0.48593764172899934;0.0;0
3967;28.30777033372784;0.0014222783418669264;0.1268481105422049;0.0;0.0;289.00317963108296;0.04620276355512254;0.9537972364448775;0.0;1.0;0.0;0.0;0.0;0.04620276355512254;0.0;0.9537972364448775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3968;30.552661139923853;0.00037621161898022005;0.7843784019815307;0.3171784135970661;412.58589206798536;6.660746685538388;0.0;1.0;0.0;0.3171784135970661;0.6828215864029339;0.0;0.0;0.3171784135970661;0.0;0.0;0.0;0.0;0.6828215864029339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3171784135970661;0.0;0.0;0.0;0.6828215864029339;0.0;1.0;0.0;0.6828215864029339;0.3171784135970661;0.0;1.0;1.0;0.0;0.0;0
3969;27.03407470624805;0.0010724921277762594;2.2781765658917497;1.2674774672036055;200.0;1.8024324016108162;1.0;0.0;0.0;0.26747746720360543;0.7325225327963946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0
3970;27.347957367559843;0.00013457361859590052;0.9009626223215412;0.35137930067390544;117.65747132884063;82.66632195835517;1.0;0.0;0.0;0.11712643355796848;0.8828735664420315;0.0;0.0;0.0;0.0;0.0;0.0;0.8828735664420315;0.0;0.0;0.11712643355796848;0.0;0.0;0.0;0.0;0.0;0.0;0.8828735664420315;0.11712643355796848;0.0;0.0;0.0;0.0;0.0;0.8828735664420315;0.11712643355796848;0.8828735664420315;0.11712643355796848;0.8828735664420315;0.11712643355796848;1.0;0.0;0.0;0
3971;20.034518967680434;0.00045189491979686454;0.2842564519972735;0.0;0.0;0.0;0.431487096005453;0.568512903994547;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3972;44.71899752517013;0.00014294313774677964;2.234704426570664;0.0;138.93881770628266;0.10611822937173443;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8938817706282656;0.0;0.0;0.0;0.10611822937173443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10611822937173443;0.0;0.0;0.0;0.0;0.8938817706282656;0.0;0.0;1.0;1.0;0.0;0.10611822937173443;0.8938817706282656;1.0;0.0;0.0;0
3973;32.20608037082273;0.00036291753799331383;1.0049491322107398;0.0;120.0;0.0;0.0;1.0;0.0;0.37082462006686157;0.6291753799331384;0.0;0.0;0.0;0.6291753799331384;0.37082462006686157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
3974;38.70784070204348;0.00017701155898386658;0.6805245241931548;0.0;299.7249150107533;1.931228752688322;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.03438562365583897;0.0;0.0;0.0;0.0;0.965614376344161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03438562365583897;0.0;0.0;0.0;0.965614376344161;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
3975;22.4403760477175;0.00048185724533162473;0.14663008381739998;0.0;160.0;4.5924790456500055;0.5407520954349995;0.45924790456500053;0.0;1.0;0.0;0.0;0.0;0.5407520954349995;0.0;0.0;0.0;0.0;0.45924790456500053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3976;22.68434800720849;0.00044051330007693044;0.04329228017494202;0.26237745560570924;120.0;0.26237745560570924;0.7376225443942908;0.26237745560570924;0.0;0.26237745560570924;0.7376225443942908;0.26237745560570924;0.0;0.7376225443942908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26237745560570924;0.0;0.0;0.0;0.7376225443942908;0.0;1.0;0.0;0.7376225443942908;0.26237745560570924;1.0;0.0;1.0;0.0;0.0;0
3977;67.31795554709151;0.0007966994145110703;3.5323120068412917;0.8830780017103229;69.06462401368259;8.45536196408322;0.11692199828967709;0.8830780017103229;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.11692199828967709;0.8830780017103229;0.8830780017103229;0.11692199828967709;0.8830780017103229;0.0;0.11692199828967709;0
3978;36.60747024236858;0.0006188756084443101;9.529836205076101;5.377512168886201;300.0;3.8410801206330007;0.23178397587339983;0.7682160241266002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.23178397587339983;0.0;0.0;0.0;0.0;0.0;0.0;0.7682160241266002;0.0;0.0;0.0;0.0;0.0;0.7682160241266002;0.0;0.0;0.0;0.23178397587339983;0.0;0.0;1.0;0.23178397587339983;0.7682160241266002;0.0;1.0;1.0;0.0;0.0;0
3979;26.928984446128293;0.00022654192521390942;0.49959691403856854;0.0;639.6891867285348;3999.5648614199486;0.0;1.0;0.0;1.0;0.0;0.0009712914733288613;0.0;0.0;0.0;0.0;0.0;0.0;0.9990287085266711;0.0;0.0;0.0;0.0;0.0;0.0;0.9990287085266711;0.0;0.0;0.0;0.0;0.0;0.0;0.0009712914733288613;0.0;1.0;0.0;1.0;0.0;0.0009712914733288613;0.9990287085266711;1.0;0.0;0.0;0
3980;25.188185450155544;0.0002336788627936863;3.591595989608258;1.4079666955830556;372.2561831742932;0.7039833477915278;0.2960166522084722;0.7039833477915278;0.0;0.2960166522084722;0.7039833477915278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7039833477915278;0.0;0.0;0.0;0.2960166522084722;0.0;1.0;0.0;0.2960166522084722;0.7039833477915278;0.0;1.0;1.0;0.0;0.0;0
3981;27.640794137619807;0.0009406989901513834;1.404657185434703;0.0;280.0;0.6186287417388118;0.6186287417388118;0.38137125826118823;0.0;1.0;0.0;0.0;0.0;0.38137125826118823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6186287417388118;0.0;0.0;0.0;0.0;0.0;0.6186287417388118;0.0;0.0;0.0;0.38137125826118823;0.0;1.0;0.0;1.0;0.0;0.6186287417388118;0.38137125826118823;1.0;0.0;0.0;0
3982;32.410884445083674;0.0002719948001305173;5.730364967047835;0.0;0.0;0.8020833931485324;0.0;1.0;0.0;0.1979166068514676;0.8020833931485324;0.0;0.0;0.0;0.0;0.1979166068514676;0.0;0.0;0.8020833931485324;0.0;0.0;0.0;0.0;0.0;0.0;0.8020833931485324;0.0;0.0;0.0;0.0;0.0;0.0;0.1979166068514676;0.0;1.0;0.0;1.0;0.0;0.8020833931485324;0.1979166068514676;0.8020833931485324;0.0;0.1979166068514676;0
3983;24.056053280009735;4.532566600012168e-05;0.3338111488093449;1.3878934399805314;125.55157375992212;4.469733599951328;0.0;1.0;0.0;0.3060532800097343;0.6939467199902657;0.0;0.0;0.6939467199902657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3060532800097343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.3060532800097343;0.6939467199902657;0.6939467199902657;0.3060532800097343;1.0;0.0;0.0;0
3984;27.986640929268486;0.0002972570916610751;2.9246228181208194;2.4246228181208194;327.27386845436246;0.0;0.0;1.0;0.0;1.0;0.0;0.8082076060402732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1917923939597268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.1917923939597268;0.8082076060402732;0.0;1.0;0.8082076060402732;0.0;0.1917923939597268;0
3985;26.763977994219527;0.0001545390268986344;0.06536050875063171;0.0;337.3855796499747;0.8692789824987366;0.8692789824987366;0.13072101750126341;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8692789824987366;0.0;0.0;0.0;0.13072101750126341;0.0;0.0;0.0;0.0;0.0;0.8692789824987366;0.0;0.0;0.0;0.0;0.13072101750126341;0.0;1.0;0.0;1.0;0.0;0.8692789824987366;0.13072101750126341;0.8692789824987366;0.0;0.13072101750126341;0
3986;44.74501783526237;0.0004544621416662368;1.0697361288161893;0.4603887312143916;106.77229671676162;92.32685447976014;0.1534629104047972;0.8465370895952028;0.0;1.0;0.0;0.0;0.8465370895952028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1534629104047972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1534629104047972;0.0;0.0;0.0;0.8465370895952028;0.0;0.8465370895952028;0.1534629104047972;0.8465370895952028;0.1534629104047972;0.8465370895952028;0.1534629104047972;1.0;0.0;0.0;0
3987;31.25556612759777;0.00014053968209990162;2.054039357550316;0.0;209.0091005760105;140.54954497119948;0.0;1.0;0.0;0.4504550288005247;0.5495449711994753;0.0;0.0;0.4504550288005247;0.5495449711994753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.4504550288005247;0.5495449711994753;1.0;0.0;0.0;0
3988;30.9090508632917;0.00037337535423168696;2.8753417862034123;0.5162464576831304;434.38263460804103;35.02885272718922;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5162464576831304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4837535423168696;0.0;0.0;0.0;0.0;0.0;0.5162464576831304;0.0;0.0;0.0;0.4837535423168696;0.0;1.0;0.0;0.4837535423168696;0.5162464576831304;0.4837535423168696;0.5162464576831304;1.0;0.0;0.0;0
3989;24.8820455694411;0.00021054317300951578;0.308121809296555;1.0;277.05163611852566;90.3192735851602;0.368545485184293;0.631454514815707;0.0;0.368545485184293;0.631454514815707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631454514815707;0.368545485184293;0.0;0.0;0.0;0.0;0.0;0.0;0.368545485184293;0.0;0.0;0.0;0.631454514815707;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0
3990;29.755760951111125;5.734683912615378e-05;0.21785070809914478;5.275526812307703;200.0;14.325409742905991;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4750585347008559;0.0;0.0;0.0;0.0;0.5249414652991441;0.0;0.0;0.0;0.0;0.4750585347008559;0.0;0.0;0.0;0.0;0.5249414652991441;0.0;1.0;0.0;0.0;1.0;0.4750585347008559;0.5249414652991441;1.0;0.0;0.0;0
3991;30.435274371382135;0.00031299304410580507;1.6450115931569915;1.7200309150853108;703.2018549051187;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.8600154575426554;0.0;0.0;0.0;0.1399845424573446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.1399845424573446;0.8600154575426554;0.1399845424573446;0.8600154575426554;1.0;0.0;0.0;0
3992;32.82071291996704;0.0003578418416052181;7.433813812039136;0.0;0.0;0.7107907919739094;0.0;1.0;0.0;0.0;1.0;0.0;0.2892092080260906;0.0;0.0;0.0;0.0;0.0;0.7107907919739094;0.0;0.0;0.0;0.0;0.0;0.0;0.7107907919739094;0.0;0.0;0.0;0.0;0.0;0.0;0.2892092080260906;0.0;0.7107907919739094;0.2892092080260906;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3993;47.128727608635586;0.0003;1.6265143270011952;0.0;180.0;2.987885383990438;0.2530286540023905;0.7469713459976095;0.0;0.0;1.0;0.0;0.2530286540023905;0.0;0.0;0.0;0.0;0.7469713459976095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7469713459976095;0.0;0.0;0.0;0.0;0.2530286540023905;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
3994;28.028587762649156;0.00013984803171271146;0.3601914268699912;0.0;278.8815314149599;0.27961714626001755;0.27961714626001755;0.7203828537399825;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27961714626001755;0.7203828537399825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27961714626001755;0.0;0.0;0.7203828537399825;0.0;0.27961714626001755;0.7203828537399825;1.0;0.0;0.7203828537399825;0.27961714626001755;0.27961714626001755;0.0;0.7203828537399825;0
3995;32.92269181964084;0.0002664201864479919;0.7018748633764169;0.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.4021534557126718;0.0;0.5978465442873282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.4021534557126718;0.5978465442873282;0.5978465442873282;0.4021534557126718;0.0;0
3996;22.934713756802076;1.5436663339779548e-05;0.16914429671186548;1.0115707801426463;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09196098001296782;0.9080390199870322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9080390199870322;0.09196098001296782;1.0;0.0;0.0;0.0;1.0;0
3997;29.925819754245367;0.0001260506552000589;0.25;0.0;223.95797379199763;0.0;0.0;1.0;0.0;0.014008736000785116;0.9859912639992149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014008736000785116;0.0;0.9859912639992149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.9859912639992149;0.014008736000785116;1.0;0.0;0.0;0
